transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud
TXN_202387,CUST_201,Yes,2460,8843,Mobile,2025-08-11 01:33:08,0
TXN_202388,CUST_760,Yes,1590,26288,Mobile,2025-08-17 05:53:58,0
TXN_202389,CUST_707,Yes,698,9263,Mobile,2025-08-19 12:19:13,0
TXN_202390,CUST_404,No,388,11351,Web,2025-08-15 22:23:38,0
TXN_202391,CUST_225,Yes,1695,226730,POS,2025-08-14 06:54:36,1
TXN_202392,CUST_430,No,589,4756,POS,2025-08-20 21:38:15,0
TXN_202393,CUST_426,Yes,592,192301,Mobile,2025-08-04 23:45:10,0
TXN_202394,CUST_714,Yes,2090,7256,Web,2025-08-07 16:59:36,0
TXN_202395,CUST_781,Yes,2973,14928,POS,2025-08-13 03:27:09,0
TXN_202396,CUST_324,Yes,1021,96010,Web,2025-08-19 17:05:16,0
TXN_202397,CUST_465,Yes,2569,15503,Web,2025-08-25 04:44:03,0
TXN_202398,CUST_711,Yes,1462,12384,POS,2025-08-10 14:29:45,0
TXN_202399,CUST_712,Yes,958,7926,Mobile,2025-08-05 17:27:20,0
TXN_202400,CUST_310,Yes,982,24908,Mobile,2025-08-11 17:36:01,0
TXN_202401,CUST_320,Yes,655,6126,Web,2025-08-11 16:40:43,0
TXN_202402,CUST_230,No,1374,4298,Web,2025-08-17 12:52:35,0
TXN_202403,CUST_714,Yes,937,108297,Web,2025-08-13 09:25:39,1
TXN_202404,CUST_249,Yes,828,13453,Web,2025-08-10 12:52:29,0
TXN_202405,CUST_707,Yes,1825,10906,Mobile,2025-08-09 19:47:55,0
TXN_202406,CUST_273,No,2088,7418,Mobile,2025-08-02 12:59:29,0
TXN_202407,CUST_284,Yes,1210,237042,POS,2025-08-23 10:05:01,0
TXN_202408,CUST_683,Yes,1256,26410,POS,2025-08-22 13:48:42,0
TXN_202409,CUST_664,Yes,237,153521,Mobile,2025-08-12 22:04:02,1
TXN_202410,CUST_653,Yes,1256,2630,Web,2025-08-12 22:33:33,0
TXN_202411,CUST_546,Yes,869,5663,Mobile,2025-08-14 18:42:50,0
TXN_202412,CUST_676,Yes,569,7614,ATM,2025-08-04 16:50:39,0
TXN_202413,CUST_560,Yes,84,40510,Mobile,2025-08-04 18:32:09,0
TXN_202414,CUST_186,Yes,2269,4026,Web,2025-08-07 06:24:09,0
TXN_202415,CUST_401,No,1942,1432,Mobile,2025-08-08 21:44:48,1
TXN_202416,CUST_558,Yes,1079,5290,Mobile,2025-08-09 03:48:19,0
TXN_202417,CUST_466,Yes,2518,8324,Web,2025-08-07 23:02:18,0
TXN_202418,CUST_107,Yes,322,6816,ATM,2025-08-14 07:18:32,0
TXN_202419,CUST_117,Yes,1914,12812,Web,2025-08-10 10:25:38,0
TXN_202420,CUST_480,Yes,2955,245213,Mobile,2025-08-19 05:50:35,0
TXN_202421,CUST_200,No,2196,3951,ATM,2025-08-02 14:58:00,0
TXN_202422,CUST_416,Yes,469,142145,POS,2025-08-05 15:18:16,0
TXN_202423,CUST_497,Yes,1275,6130,ATM,2025-08-16 13:32:52,1
TXN_202424,CUST_249,Yes,305,5808,POS,2025-08-01 21:31:07,0
TXN_202425,CUST_595,Yes,112,9125,Web,2025-08-09 12:11:48,0
TXN_202426,CUST_688,Yes,419,2617,Web,2025-08-14 22:27:18,0
TXN_202427,CUST_446,No,2137,5370,Web,2025-08-10 22:41:59,0
TXN_202428,CUST_554,No,1359,6898,Mobile,2025-08-06 00:27:27,1
TXN_202429,CUST_691,Yes,2555,16661,Mobile,2025-08-06 07:37:22,0
TXN_202430,CUST_508,Yes,1587,2728,Mobile,2025-08-23 18:16:46,0
TXN_202431,CUST_721,No,2322,4813,Mobile,2025-08-18 13:58:16,0
TXN_202432,CUST_135,Yes,1473,6296,Mobile,2025-08-25 13:20:11,0
TXN_202433,CUST_455,Yes,1887,6770,Web,2025-08-12 01:00:28,0
TXN_202434,CUST_479,Yes,2721,103740,Web,2025-08-02 01:53:18,0
TXN_202435,CUST_773,Yes,1354,38094,Mobile,2025-08-22 13:30:52,0
TXN_202436,CUST_414,Yes,971,263949,ATM,2025-08-18 02:25:25,0
TXN_202437,CUST_653,Yes,149,8176,ATM,2025-08-04 01:41:03,0
TXN_202438,CUST_302,Yes,1765,11144,ATM,2025-08-10 06:30:16,0
TXN_202439,CUST_213,Yes,2631,13062,ATM,2025-08-17 06:00:29,1
TXN_202440,CUST_404,No,2856,4296,Web,2025-08-19 04:17:35,0
TXN_202441,CUST_634,Yes,1623,4707,ATM,2025-08-20 12:06:01,0
TXN_202442,CUST_275,Yes,2811,7377,Mobile,2025-08-19 23:08:07,1
TXN_202443,CUST_723,Yes,1244,3111,Web,2025-08-12 10:07:28,0
TXN_202444,CUST_516,No,1960,6331,Mobile,2025-08-15 09:01:47,1
TXN_202445,CUST_350,Yes,874,15687,Web,2025-08-14 15:18:33,0
TXN_202446,CUST_647,Yes,870,210023,ATM,2025-08-08 08:17:29,0
TXN_202447,CUST_565,Yes,613,266445,Mobile,2025-08-19 10:49:25,1
TXN_202448,CUST_144,Yes,543,14947,Web,2025-08-11 23:26:34,0
TXN_202449,CUST_729,Yes,892,5958,Web,2025-08-14 05:50:03,1
TXN_202450,CUST_671,Yes,2902,11772,Mobile,2025-08-17 12:43:09,0
TXN_202451,CUST_211,Yes,2816,143322,Mobile,2025-08-11 14:13:25,0
TXN_202452,CUST_281,Yes,2404,18788,Web,2025-08-22 20:06:23,0
TXN_202453,CUST_656,Yes,1616,19460,Web,2025-08-17 18:39:18,0
TXN_202454,CUST_288,Yes,444,227151,Mobile,2025-08-16 15:09:41,0
TXN_202455,CUST_564,No,507,15599,POS,2025-08-12 00:45:18,0
TXN_202456,CUST_187,Yes,1325,10559,Web,2025-08-12 03:08:09,0
TXN_202457,CUST_507,Yes,1448,38339,ATM,2025-08-23 01:59:13,0
TXN_202458,CUST_126,Yes,2692,5922,Web,2025-08-20 13:46:08,0
TXN_202459,CUST_774,Yes,442,299162,Mobile,2025-08-08 17:40:00,0
TXN_202460,CUST_468,Yes,1423,2108,Mobile,2025-08-10 15:02:32,0
TXN_202461,CUST_799,Yes,2228,42687,Web,2025-08-10 20:09:06,0
TXN_202462,CUST_533,Yes,1527,20321,ATM,2025-08-02 15:25:56,0
TXN_202463,CUST_782,Yes,51,8540,Web,2025-08-13 22:02:58,0
TXN_202464,CUST_260,Yes,615,210286,Web,2025-08-21 02:47:47,0
TXN_202465,CUST_589,Yes,2018,88001,POS,2025-08-05 14:51:22,0
TXN_202466,CUST_229,Yes,1863,11839,Web,2025-08-02 13:49:23,0
TXN_202467,CUST_188,No,528,11676,ATM,2025-08-04 20:40:18,0
TXN_202468,CUST_610,Yes,1231,5618,Mobile,2025-08-18 17:48:01,0
TXN_202469,CUST_516,Yes,119,181875,POS,2025-08-24 05:56:23,0
TXN_202470,CUST_468,Yes,31,11039,ATM,2025-08-15 17:29:02,0
TXN_202471,CUST_182,Yes,1395,14851,Mobile,2025-08-07 15:38:54,0
TXN_202472,CUST_724,No,1162,8448,Web,2025-08-04 14:15:44,0
TXN_202473,CUST_425,Yes,1203,119396,Web,2025-08-25 13:46:44,0
TXN_202474,CUST_711,Yes,1553,22758,Mobile,2025-08-03 14:51:44,0
TXN_202475,CUST_433,Yes,1703,4235,Mobile,2025-08-15 16:05:31,0
TXN_202476,CUST_792,Yes,2166,261141,Mobile,2025-08-18 10:43:55,0
TXN_202477,CUST_645,Yes,1943,2411,Mobile,2025-08-12 17:05:54,0
TXN_202478,CUST_187,No,2834,13070,Mobile,2025-08-20 10:46:24,1
TXN_202479,CUST_682,Yes,836,9395,Web,2025-08-19 05:16:57,0
TXN_202480,CUST_201,Yes,1341,9666,Web,2025-08-01 13:52:38,0
TXN_202481,CUST_520,Yes,790,19103,Mobile,2025-08-02 17:42:15,0
TXN_202482,CUST_774,Yes,359,7898,POS,2025-08-07 13:29:17,0
TXN_202483,CUST_740,Yes,375,10431,ATM,2025-08-04 06:03:55,0
TXN_202484,CUST_289,Yes,2794,13726,Mobile,2025-08-11 05:47:01,0
TXN_202485,CUST_259,Yes,2856,10523,ATM,2025-08-17 10:56:58,0
TXN_202486,CUST_381,Yes,1454,2955,Web,2025-08-25 00:40:39,0
TXN_202487,CUST_765,Yes,871,2751,Web,2025-08-09 07:43:38,0
TXN_202488,CUST_260,Yes,1242,13385,Mobile,2025-08-22 06:22:50,0
TXN_202489,CUST_750,Yes,554,12126,Mobile,2025-08-07 14:18:26,0
TXN_202490,CUST_510,Yes,365,8856,Mobile,2025-08-23 21:58:48,0
TXN_202491,CUST_215,Yes,2673,5737,Mobile,2025-08-14 02:13:22,0
TXN_202492,CUST_477,Yes,2052,7481,ATM,2025-08-06 11:22:09,0
TXN_202493,CUST_339,Yes,768,10032,POS,2025-08-25 18:16:29,0
TXN_202494,CUST_213,No,968,5300,Mobile,2025-08-08 08:36:34,0
TXN_202495,CUST_741,Yes,1416,7842,Web,2025-08-06 15:48:53,0
TXN_202496,CUST_670,No,1584,177128,Mobile,2025-08-23 05:44:50,1
TXN_202497,CUST_392,No,2295,17044,Web,2025-08-25 00:08:15,0
TXN_202498,CUST_663,Yes,2772,9581,Web,2025-08-22 23:51:25,0
TXN_202499,CUST_266,Yes,410,6187,Web,2025-08-19 17:09:47,0
TXN_202500,CUST_376,No,1356,27121,Web,2025-08-18 11:26:54,1
TXN_202501,CUST_691,Yes,2190,23617,Web,2025-08-13 22:31:44,0
TXN_202502,CUST_348,Yes,2556,274503,Web,2025-08-06 11:48:03,0
TXN_202503,CUST_199,Yes,400,8126,Web,2025-08-10 19:49:56,0
TXN_202504,CUST_254,No,591,21322,Web,2025-08-14 18:44:20,0
TXN_202505,CUST_587,Yes,2226,72935,Web,2025-08-07 19:42:03,1
TXN_202506,CUST_160,Yes,2843,289066,Web,2025-08-22 03:30:23,0
TXN_202507,CUST_397,Yes,2546,27805,Web,2025-08-01 07:44:10,0
TXN_202508,CUST_443,No,1433,9637,Mobile,2025-08-03 05:55:37,0
TXN_202509,CUST_529,Yes,236,3940,Web,2025-08-20 05:20:37,0
TXN_202510,CUST_504,No,778,7895,Web,2025-08-23 06:19:23,0
TXN_202511,CUST_686,Yes,2916,7084,Mobile,2025-08-06 05:40:42,0
TXN_202512,CUST_186,No,373,4908,Web,2025-08-24 12:38:07,0
TXN_202513,CUST_426,Yes,2237,3891,Mobile,2025-08-07 05:28:06,0
TXN_202514,CUST_369,Yes,1415,5783,Web,2025-08-04 16:56:00,0
TXN_202515,CUST_164,Yes,1789,197294,ATM,2025-08-19 22:06:11,0
TXN_202516,CUST_152,Yes,1067,8471,Mobile,2025-08-14 22:07:51,0
TXN_202517,CUST_564,No,2283,95899,ATM,2025-08-19 13:05:11,0
TXN_202518,CUST_466,Yes,2573,8203,POS,2025-08-01 19:51:58,0
TXN_202519,CUST_679,Yes,1739,3440,ATM,2025-08-09 02:11:00,0
TXN_202520,CUST_716,Yes,121,4262,POS,2025-08-24 11:31:31,0
TXN_202521,CUST_379,Yes,469,3637,Web,2025-08-15 18:16:23,0
TXN_202522,CUST_327,Yes,1679,282547,Mobile,2025-08-13 09:13:52,0
TXN_202523,CUST_749,Yes,1063,23635,Web,2025-08-05 06:04:09,0
TXN_202524,CUST_154,Yes,117,4109,Mobile,2025-08-13 11:12:31,0
TXN_202525,CUST_501,Yes,2021,238422,Mobile,2025-08-20 11:55:08,0
TXN_202526,CUST_185,Yes,710,38455,Web,2025-08-25 05:03:47,0
TXN_202527,CUST_568,Yes,657,4897,POS,2025-08-10 02:38:50,0
TXN_202528,CUST_203,Yes,1683,20499,Mobile,2025-08-08 03:12:20,0
TXN_202529,CUST_599,Yes,599,189829,ATM,2025-08-09 03:37:26,0
TXN_202530,CUST_671,Yes,2190,10602,Web,2025-08-15 05:42:28,0
TXN_202531,CUST_298,Yes,2596,7591,Mobile,2025-08-21 18:10:35,0
TXN_202532,CUST_306,Yes,2169,9158,Web,2025-08-24 14:25:33,0
TXN_202533,CUST_155,Yes,2993,112593,Mobile,2025-08-12 17:15:53,0
TXN_202534,CUST_155,No,1970,8709,POS,2025-08-17 22:04:49,0
TXN_202535,CUST_457,No,820,10715,Mobile,2025-08-09 01:51:42,0
TXN_202536,CUST_620,Yes,1267,6506,Mobile,2025-08-08 07:20:48,0
TXN_202537,CUST_332,Yes,2944,4097,ATM,2025-08-15 03:11:24,0
TXN_202538,CUST_724,Yes,1451,51528,Web,2025-08-23 17:27:24,1
TXN_202539,CUST_370,Yes,221,7915,ATM,2025-08-25 13:14:01,0
TXN_202540,CUST_550,Yes,1109,130057,Mobile,2025-08-16 03:51:59,1
TXN_202541,CUST_788,Yes,188,22339,Mobile,2025-08-08 19:39:28,0
TXN_202542,CUST_210,Yes,375,203653,POS,2025-08-02 11:27:35,0
TXN_202543,CUST_783,Yes,980,12254,Mobile,2025-08-05 21:44:51,0
TXN_202544,CUST_236,Yes,773,60159,POS,2025-08-01 18:22:45,0
TXN_202545,CUST_691,No,1012,20357,Mobile,2025-08-14 09:02:36,1
TXN_202546,CUST_291,Yes,1234,12511,Mobile,2025-08-23 14:39:13,0
TXN_202547,CUST_757,Yes,1606,4719,Web,2025-08-12 00:24:49,0
TXN_202548,CUST_256,Yes,558,3495,Mobile,2025-08-21 12:56:28,0
TXN_202549,CUST_383,No,1374,9089,Web,2025-08-02 22:01:36,1
TXN_202550,CUST_618,Yes,1017,5064,POS,2025-08-21 21:28:58,0
TXN_202551,CUST_157,Yes,2515,12019,ATM,2025-08-07 19:13:33,0
TXN_202552,CUST_124,Yes,589,27050,Mobile,2025-08-16 03:47:15,0
TXN_202553,CUST_162,Yes,1304,9059,POS,2025-08-22 05:43:24,0
TXN_202554,CUST_332,Yes,2589,10206,Web,2025-08-01 20:49:14,0
TXN_202555,CUST_405,Yes,372,7500,Mobile,2025-08-22 05:24:46,0
TXN_202556,CUST_217,Yes,2447,8585,Web,2025-08-13 11:22:08,0
TXN_202557,CUST_163,Yes,308,126264,Mobile,2025-08-03 07:28:46,0
TXN_202558,CUST_512,No,304,6861,Mobile,2025-08-11 11:55:56,1
TXN_202559,CUST_439,Yes,2353,17049,Web,2025-08-16 12:01:21,0
TXN_202560,CUST_688,Yes,285,7808,Web,2025-08-10 13:52:56,0
TXN_202561,CUST_158,Yes,1805,16903,Mobile,2025-08-17 09:29:30,0
TXN_202562,CUST_634,Yes,1577,5836,Mobile,2025-08-11 19:26:32,0
TXN_202563,CUST_453,Yes,1880,4168,Mobile,2025-08-15 05:48:10,0
TXN_202564,CUST_408,Yes,2629,5543,Mobile,2025-08-08 21:33:25,0
TXN_202565,CUST_752,Yes,1332,2595,POS,2025-08-18 07:47:00,0
TXN_202566,CUST_775,Yes,2207,60919,Web,2025-08-11 22:47:56,0
TXN_202567,CUST_365,Yes,1786,18227,Web,2025-08-16 08:31:16,0
TXN_202568,CUST_555,Yes,190,142103,Web,2025-08-10 22:47:10,0
TXN_202569,CUST_192,Yes,2862,2913,Web,2025-08-11 00:18:03,0
TXN_202570,CUST_587,Yes,2786,7989,Mobile,2025-08-25 09:52:04,0
TXN_202571,CUST_155,Yes,53,55721,Web,2025-08-11 18:26:44,0
TXN_202572,CUST_438,Yes,1639,10948,Web,2025-08-22 08:56:09,0
TXN_202573,CUST_251,Yes,1050,3589,POS,2025-08-25 17:55:09,0
TXN_202574,CUST_151,Yes,678,6372,Mobile,2025-08-01 18:06:16,0
TXN_202575,CUST_386,No,1607,10217,Mobile,2025-08-14 08:39:49,0
TXN_202576,CUST_755,No,2617,120238,Mobile,2025-08-11 00:11:24,1
TXN_202577,CUST_713,Yes,344,11115,Mobile,2025-08-15 23:54:39,1
TXN_202578,CUST_438,Yes,1213,176603,POS,2025-08-21 17:19:50,0
TXN_202579,CUST_637,Yes,1878,5165,Web,2025-08-12 00:10:47,0
TXN_202580,CUST_285,Yes,2988,23973,POS,2025-08-18 17:21:05,0
TXN_202581,CUST_570,Yes,463,15622,Web,2025-08-10 16:22:08,0
TXN_202582,CUST_485,Yes,2453,5855,Mobile,2025-08-21 05:50:41,0
TXN_202583,CUST_150,Yes,252,21102,POS,2025-08-13 07:57:57,0
TXN_202584,CUST_772,No,804,7347,POS,2025-08-04 06:08:08,0
TXN_202585,CUST_439,Yes,1729,12029,Web,2025-08-23 10:14:41,0
TXN_202586,CUST_268,Yes,1306,6647,POS,2025-08-09 15:08:48,0
TXN_202587,CUST_619,Yes,602,21912,ATM,2025-08-04 23:39:08,0
TXN_202588,CUST_311,Yes,629,3326,Mobile,2025-08-25 00:29:57,0
TXN_202589,CUST_621,Yes,1402,8534,Web,2025-08-08 06:49:57,0
TXN_202590,CUST_670,Yes,474,133112,Web,2025-08-08 06:39:09,0
TXN_202591,CUST_265,Yes,219,20401,Mobile,2025-08-12 17:53:42,0
TXN_202592,CUST_368,Yes,2905,10232,ATM,2025-08-19 02:51:28,0
TXN_202593,CUST_500,Yes,217,8024,Web,2025-08-03 17:08:27,0
TXN_202594,CUST_123,Yes,1175,4988,Mobile,2025-08-02 18:40:19,0
TXN_202595,CUST_495,No,1991,3126,POS,2025-08-18 19:43:17,0
TXN_202596,CUST_198,Yes,2916,6507,Web,2025-08-13 17:27:39,0
TXN_202597,CUST_625,Yes,363,25382,Mobile,2025-08-24 20:56:23,0
TXN_202598,CUST_300,Yes,1742,294177,Web,2025-08-07 10:20:32,0
TXN_202599,CUST_403,Yes,1062,3789,Mobile,2025-08-05 06:15:12,0
TXN_202600,CUST_526,Yes,289,17032,POS,2025-08-20 13:42:50,0
TXN_202601,CUST_349,Yes,2133,14194,POS,2025-08-07 13:08:33,0
TXN_202602,CUST_618,No,2906,8142,Mobile,2025-08-22 08:05:02,0
TXN_202603,CUST_603,No,1354,120146,Mobile,2025-08-17 21:07:01,0
TXN_202604,CUST_426,Yes,1953,9127,Web,2025-08-06 07:00:37,0
TXN_202605,CUST_657,Yes,2264,16430,Web,2025-08-04 15:24:13,0
TXN_202606,CUST_199,Yes,1240,4057,Web,2025-08-11 07:09:21,0
TXN_202607,CUST_744,Yes,2949,120092,POS,2025-08-03 14:41:08,0
TXN_202608,CUST_231,Yes,1886,3943,Web,2025-08-12 17:31:58,0
TXN_202609,CUST_708,Yes,2598,12059,POS,2025-08-23 03:55:42,0
TXN_202610,CUST_730,No,2216,3215,Web,2025-08-07 16:19:58,1
TXN_202611,CUST_762,Yes,2176,12011,Web,2025-08-03 01:57:04,0
TXN_202612,CUST_145,Yes,2099,8951,ATM,2025-08-06 12:09:35,0
TXN_202613,CUST_516,Yes,2103,6145,Mobile,2025-08-20 08:40:34,0
TXN_202614,CUST_344,Yes,2718,8133,Mobile,2025-08-08 17:59:27,0
TXN_202615,CUST_239,Yes,2309,3359,Mobile,2025-08-22 13:56:34,0
TXN_202616,CUST_255,Yes,1627,17261,Web,2025-08-13 00:27:00,0
TXN_202617,CUST_363,Yes,1149,9442,Mobile,2025-08-02 05:10:32,0
TXN_202618,CUST_506,Yes,2774,66675,POS,2025-08-24 16:51:26,0
TXN_202619,CUST_338,No,2368,9383,Mobile,2025-08-03 10:38:02,0
TXN_202620,CUST_116,Yes,2995,36976,Web,2025-08-21 18:53:47,0
TXN_202621,CUST_793,Yes,1628,12942,Mobile,2025-08-12 14:58:40,0
TXN_202622,CUST_157,Yes,382,199360,Mobile,2025-08-09 11:49:11,0
TXN_202623,CUST_516,Yes,350,6310,Mobile,2025-08-07 05:15:56,0
TXN_202624,CUST_170,Yes,2301,4095,Web,2025-08-06 02:44:13,0
TXN_202625,CUST_313,Yes,523,11450,Web,2025-08-09 09:13:50,0
TXN_202626,CUST_149,Yes,1070,8052,Mobile,2025-08-09 20:09:01,1
TXN_202627,CUST_540,Yes,1506,6839,Mobile,2025-08-12 15:34:25,0
TXN_202628,CUST_289,Yes,2269,14673,Mobile,2025-08-24 07:51:31,0
TXN_202629,CUST_426,Yes,2226,5276,Mobile,2025-08-16 22:53:04,0
TXN_202630,CUST_258,Yes,92,9509,Mobile,2025-08-20 11:01:30,0
TXN_202631,CUST_795,Yes,1859,10099,Mobile,2025-08-25 23:54:05,0
TXN_202632,CUST_151,Yes,514,12743,Web,2025-08-08 14:11:17,0
TXN_202633,CUST_359,No,645,24745,Mobile,2025-08-06 20:08:51,0
TXN_202634,CUST_121,Yes,1654,9441,Mobile,2025-08-01 02:49:01,0
TXN_202635,CUST_541,No,385,153189,POS,2025-08-24 23:36:19,0
TXN_202636,CUST_218,Yes,1303,224030,Web,2025-08-02 16:03:49,0
TXN_202637,CUST_597,Yes,2859,282981,Web,2025-08-12 08:55:34,1
TXN_202638,CUST_732,Yes,1058,6583,POS,2025-08-20 00:05:42,0
TXN_202639,CUST_244,Yes,711,241952,Mobile,2025-08-07 08:49:10,1
TXN_202640,CUST_269,Yes,2935,4277,Mobile,2025-08-06 16:02:07,0
TXN_202641,CUST_731,Yes,1995,4420,Mobile,2025-08-17 10:09:57,0
TXN_202642,CUST_698,Yes,156,5242,Mobile,2025-08-19 17:12:51,0
TXN_202643,CUST_646,Yes,331,16289,Web,2025-08-06 19:21:11,1
TXN_202644,CUST_428,Yes,2860,24466,POS,2025-08-07 05:40:37,0
TXN_202645,CUST_349,Yes,537,299455,Mobile,2025-08-22 05:50:07,1
TXN_202646,CUST_504,Yes,1545,3945,Web,2025-08-19 09:33:53,0
TXN_202647,CUST_726,Yes,2488,2514,Web,2025-08-17 22:12:59,1
TXN_202648,CUST_321,Yes,205,128197,Web,2025-08-01 14:45:47,0
TXN_202649,CUST_284,Yes,1210,9856,POS,2025-08-23 20:09:02,0
TXN_202650,CUST_575,Yes,2273,7133,POS,2025-08-23 21:52:21,0
TXN_202651,CUST_655,Yes,676,103147,Web,2025-08-11 04:19:05,0
TXN_202652,CUST_764,Yes,2408,40104,Web,2025-08-25 12:46:00,0
TXN_202653,CUST_305,Yes,912,14931,Mobile,2025-08-04 16:23:46,0
TXN_202654,CUST_158,No,2380,3982,POS,2025-08-22 05:52:12,1
TXN_202655,CUST_414,No,2016,130576,POS,2025-08-24 19:50:58,1
TXN_202656,CUST_358,Yes,1697,4159,Web,2025-08-23 02:20:11,0
TXN_202657,CUST_579,Yes,2360,124920,POS,2025-08-02 12:04:09,0
TXN_202658,CUST_566,Yes,1708,11979,Web,2025-08-05 01:51:42,0
TXN_202659,CUST_565,Yes,1350,6524,Web,2025-08-17 06:29:18,0
TXN_202660,CUST_688,Yes,2526,6623,ATM,2025-08-01 21:13:51,0
TXN_202661,CUST_560,Yes,1009,9139,Mobile,2025-08-12 01:20:26,0
TXN_202662,CUST_776,Yes,1011,22768,Mobile,2025-08-10 23:45:45,0
TXN_202663,CUST_298,No,2982,6421,POS,2025-08-24 10:54:23,0
TXN_202664,CUST_282,Yes,193,3905,Mobile,2025-08-21 23:35:57,0
TXN_202665,CUST_651,Yes,511,50653,POS,2025-08-16 07:39:54,0
TXN_202666,CUST_616,Yes,1652,88364,Web,2025-08-01 04:26:26,0
TXN_202667,CUST_237,No,2688,4654,Web,2025-08-05 01:13:43,0
TXN_202668,CUST_459,Yes,934,3429,ATM,2025-08-18 23:22:44,0
TXN_202669,CUST_776,Yes,2336,8961,POS,2025-08-03 16:56:36,0
TXN_202670,CUST_495,No,1648,17819,ATM,2025-08-25 01:09:32,0
TXN_202671,CUST_365,Yes,718,7745,Web,2025-08-21 18:37:03,0
TXN_202672,CUST_215,No,2634,268258,Web,2025-08-05 14:40:40,1
TXN_202673,CUST_407,No,2548,13413,Web,2025-08-22 10:34:37,0
TXN_202674,CUST_695,Yes,2056,15313,POS,2025-08-17 16:49:03,0
TXN_202675,CUST_444,Yes,2429,9889,Web,2025-08-09 22:06:41,0
TXN_202676,CUST_492,Yes,2029,18492,Web,2025-08-11 23:18:53,0
TXN_202677,CUST_597,Yes,2050,7056,Mobile,2025-08-06 15:08:53,0
TXN_202678,CUST_357,Yes,2993,26796,Mobile,2025-08-18 23:39:27,0
TXN_202679,CUST_515,No,1626,7583,Web,2025-08-25 20:02:15,0
TXN_202680,CUST_543,Yes,1253,5987,Web,2025-08-17 22:19:56,0
TXN_202681,CUST_395,No,2354,192600,POS,2025-08-05 01:52:10,0
TXN_202682,CUST_781,Yes,136,7205,Web,2025-08-16 04:01:22,0
TXN_202683,CUST_248,Yes,2374,6627,Web,2025-08-14 13:28:34,0
TXN_202684,CUST_672,Yes,597,294385,Mobile,2025-08-02 23:45:42,0
TXN_202685,CUST_405,Yes,540,215693,Mobile,2025-08-21 18:58:53,0
TXN_202686,CUST_278,Yes,2825,11274,Mobile,2025-08-07 19:19:35,0
TXN_202687,CUST_503,No,2324,17202,Web,2025-08-06 12:59:03,0
TXN_202688,CUST_371,Yes,1757,6520,Web,2025-08-06 19:09:39,0
TXN_202689,CUST_235,No,2193,6506,Mobile,2025-08-18 18:13:52,0
TXN_202690,CUST_596,Yes,649,4341,Web,2025-08-09 20:43:23,0
TXN_202691,CUST_562,Yes,1248,4974,POS,2025-08-18 06:37:59,0
TXN_202692,CUST_442,Yes,678,20817,Mobile,2025-08-13 04:50:00,0
TXN_202693,CUST_596,No,360,8669,Web,2025-08-15 17:17:54,0
TXN_202694,CUST_173,Yes,2564,7157,Web,2025-08-25 13:12:35,0
TXN_202695,CUST_534,Yes,2935,10566,Mobile,2025-08-15 11:26:10,0
TXN_202696,CUST_113,Yes,691,1849,POS,2025-08-25 03:06:58,0
TXN_202697,CUST_505,Yes,878,7038,POS,2025-08-14 20:06:52,0
TXN_202698,CUST_379,Yes,2080,3204,Web,2025-08-10 04:20:22,0
TXN_202699,CUST_335,Yes,132,3166,Web,2025-08-22 04:55:48,0
TXN_202700,CUST_411,Yes,57,5824,Mobile,2025-08-16 05:24:48,1
TXN_202701,CUST_752,Yes,2472,6540,Mobile,2025-08-14 18:59:20,0
TXN_202702,CUST_564,Yes,1626,13259,Web,2025-08-08 21:38:59,0
TXN_202703,CUST_616,Yes,2771,11147,Web,2025-08-21 18:45:57,0
TXN_202704,CUST_402,Yes,346,4083,Mobile,2025-08-11 14:49:01,0
TXN_202705,CUST_662,Yes,1855,9633,Web,2025-08-07 06:02:08,0
TXN_202706,CUST_512,Yes,1421,5736,Mobile,2025-08-24 13:40:07,0
TXN_202707,CUST_663,Yes,2076,159159,Mobile,2025-08-15 04:58:18,0
TXN_202708,CUST_686,Yes,2780,131602,Mobile,2025-08-05 21:25:39,0
TXN_202709,CUST_191,No,1660,4212,Web,2025-08-17 07:38:48,0
TXN_202710,CUST_349,Yes,1056,14021,Mobile,2025-08-09 12:24:05,0
TXN_202711,CUST_730,Yes,217,286488,Web,2025-08-14 06:26:09,1
TXN_202712,CUST_131,No,2992,22666,POS,2025-08-08 09:17:20,0
TXN_202713,CUST_221,Yes,700,83471,Web,2025-08-06 07:02:10,0
TXN_202714,CUST_543,Yes,1636,28969,Web,2025-08-06 00:07:42,0
TXN_202715,CUST_103,Yes,1965,50224,Mobile,2025-08-23 22:51:47,0
TXN_202716,CUST_515,No,738,9621,ATM,2025-08-11 04:36:33,0
TXN_202717,CUST_482,Yes,2856,7147,POS,2025-08-13 18:33:00,0
TXN_202718,CUST_484,Yes,2359,11781,ATM,2025-08-05 10:07:16,1
TXN_202719,CUST_118,Yes,1838,16541,Mobile,2025-08-15 10:33:09,0
TXN_202720,CUST_785,Yes,2626,80765,POS,2025-08-02 10:54:22,0
TXN_202721,CUST_258,Yes,548,5133,Mobile,2025-08-17 06:59:40,0
TXN_202722,CUST_341,Yes,714,109501,Mobile,2025-08-14 21:22:42,0
TXN_202723,CUST_678,Yes,2884,11702,Web,2025-08-25 21:45:56,0
TXN_202724,CUST_670,Yes,904,179407,Mobile,2025-08-19 02:29:25,1
